user_id,user_name,user_contact,city_id,user_address
918,Panji Habibi,+62-0608-807-0159,10,"Gang Raya Ujungberung No. 3
Kotamobagu, PB 45354"
919,dr. Kardi Manullang,+62 (61) 056 8608,8,"Jl. M.H Thamrin No. 2
Tidore Kepulauan, Lampung 49293"
920,Dr. Wulan Haryanti,+62-0236-798-1612,5,"Gang Pasirkoja No. 9
Semarang, SU 66367"
921,Candra Marbun,(049) 176 8990,2,"Jl. Sadang Serang No. 3
Kotamobagu, Sulawesi Utara 10815"
922,"Joko Aryani, S.Psi",(0235) 006-8366,7,"Gang Rajawali Timur No. 25
Pekalongan, JI 48323"
923,Wawan Rahayu,+62 (0445) 257 4728,7,"Jalan Jakarta No. 6
Meulaboh, JK 75648"
924,"Cawisono Permata, S.Sos",+62 (969) 756-6171,7,"Jl. H.J Maemunah No. 7
Tasikmalaya, DI Yogyakarta 37206"
925,Victoria Hutasoit,+62 (0448) 899-3301,10,"Gang Joyoboyo No. 882
Payakumbuh, SS 64577"
926,"Uchita Nainggolan, S.E.I",+62 (948) 043-9907,4,"Jalan M.T Haryono No. 45
Cirebon, Nusa Tenggara Barat 90239"
927,Balamantri Marpaung,(0803) 283-5905,6,"Jalan Rajawali Barat No. 4
Cirebon, Kalimantan Tengah 95429"
928,"Jasmin Haryanto, S.E.I",(0312) 654-1332,5,"Jl. Waringin No. 51
Batu, Sulawesi Barat 96732"
929,Padmi Sirait,+62-097-505-9040,3,"Jalan Pasteur No. 2
Bitung, KR 86117"
930,"Nyoman Hasanah, S.Ked",+62-0587-522-2463,8,"Jalan S. Parman No. 85
Sungai Penuh, Riau 38601"
931,Wani Namaga,+62-27-912-6117,4,"Gang Ciwastra No. 4
Metro, SG 05603"
932,"Winda Wastuti, S.T.",+62-046-589-2729,5,"Gg. Wonoayu No. 26
Tebingtinggi, Papua Barat 47579"
933,Restu Rajasa,+62-603-484-9066,6,"Jalan Jayawijaya No. 3
Palembang, Kalimantan Selatan 34492"
934,Galih Saptono,+62 (52) 609-0059,7,"Gg. Veteran No. 769
Banjar, RI 10768"
935,R. Taufik Anggriawan,+62-740-030-6986,2,"Jalan Suryakencana No. 3
Semarang, Maluku Utara 70674"
936,Vino Kurniawan,+62 (0282) 557-7290,4,"Gg. M.T Haryono No. 7
Jambi, Sulawesi Barat 33670"
937,dr. Siti Setiawan,+62 (0655) 322 6160,10,"Gang Cikutra Barat No. 75
Bogor, SU 50602"
938,Kunthara Sitorus,+62-27-888-9618,9,"Gang Raya Setiabudhi No. 303
Bandar Lampung, KT 11605"
939,"Ir. Eva Permata, S.Gz",+62-292-491-4461,5,"Gang Cihampelas No. 0
Medan, Papua Barat 12458"
940,Cahyanto Pertiwi,+62-012-883-5702,4,"Gang R.E Martadinata No. 6
Bandung, MU 35013"
941,Lasmono Palastri,+62 (0433) 182-2220,5,"Gang H.J Maemunah No. 5
Tual, Jawa Barat 94234"
942,Saiful Nasyiah,0810186768,3,"Jl. Joyoboyo No. 29
Bandar Lampung, SS 02975"
943,Syahrini Puspita,+62-321-737-9677,2,"Jalan K.H. Wahid Hasyim No. 05
Pagaralam, PB 32811"
944,Sarah Prayoga,+62 (039) 906-9444,8,"Jl. Kiaracondong No. 9
Pekanbaru, Jawa Tengah 65844"
945,"Lala Januar, S.Gz",+62-094-204-2004,9,"Jl. Ciwastra No. 8
Bogor, Sulawesi Barat 28511"
946,"Prasetya Rahmawati, M.Pd",(0975) 235 5248,8,"Jalan Siliwangi No. 89
Bekasi, JK 80282"
947,Ghaliyati Hassanah,(0059) 560 1213,3,"Gg. Jend. A. Yani No. 788
Tanjungbalai, Maluku 77232"
948,Harimurti Aryani,084 762 6549,5,"Jalan Pasteur No. 36
Pontianak, JB 01634"
949,"Betania Palastri, S.Gz",+62 (22) 216 9256,6,"Jl. Ir. H. Djuanda No. 147
Tasikmalaya, JA 95096"
950,dr. Rahmi Winarsih,+62 (71) 474 3607,8,"Jalan Cikapayang No. 8
Jambi, Maluku 17487"
951,Laila Purnawati,+62 (087) 856-5263,6,"Jalan Siliwangi No. 13
Kota Administrasi Jakarta Utara, GO 49791"
952,"Asmuni Rajasa, S.Pt",(0062) 831-3870,5,"Gang Setiabudhi No. 1
Surakarta, Bengkulu 84952"
953,Himawan Hutapea,(053) 316 0118,1,"Jl. Merdeka No. 902
Tangerang Selatan, Kepulauan Riau 51889"
954,Daliman Anggraini,+62-45-789-8313,7,"Gg. Ir. H. Djuanda No. 9
Parepare, SU 95384"
955,Tami Lazuardi,+62-79-531-7855,1,"Jl. Ir. H. Djuanda No. 911
Pasuruan, NB 94775"
956,Endah Mulyani,+62 (0756) 695-7763,4,"Jalan Gedebage Selatan No. 049
Palangkaraya, Aceh 33368"
957,Gading Mayasari,+62-072-640-8144,5,"Gg. R.E Martadinata No. 0
Bengkulu, SU 12902"
958,Pranawa Andriani,(082) 054-4059,7,"Jalan Jend. Sudirman No. 19
Cilegon, Sumatera Barat 10174"
959,Uchita Prasasta,0830920117,1,"Gg. Otto Iskandardinata No. 64
Subulussalam, JB 99297"
960,"Ir. Irwan Pratama, M.Farm",084 739 6648,1,"Gang Jakarta No. 88
Jambi, JB 86797"
961,Paulin Pratama,+62-689-574-8386,6,"Gang Bangka Raya No. 402
Jambi, KU 45722"
962,Dewi Halimah,+62 (53) 693-4113,6,"Jl. Moch. Ramdan No. 5
Banda Aceh, NT 46211"
963,Cakrawala Samosir,+62 (0003) 650-7674,7,"Gg. Gardujati No. 9
Salatiga, Jambi 31473"
964,Jelita Maryati,+62 (078) 451-1505,4,"Gg. Tebet Barat Dalam No. 40
Bogor, SN 87016"
965,Pia Latupono,+62 (01) 295 1074,10,"Gg. Rajawali Barat No. 507
Surakarta, Papua Barat 04187"
966,"Puji Aryani, S.E.",+62 (487) 761-7846,7,"Jl. Pacuan Kuda No. 9
Palopo, JK 78264"
967,"R.M. Ibrahim Wijayanti, S.Pt",(083) 393 5837,9,"Gang Pacuan Kuda No. 2
Samarinda, ST 62892"
968,Imam Wulandari,(013) 273-3014,9,"Gg. Cempaka No. 5
Padang Sidempuan, GO 52183"
969,Gatra Simbolon,(0405) 070-6921,5,"Jl. Pasirkoja No. 05
Magelang, Jawa Barat 56008"
970,Harimurti Usamah,+62 (046) 646-5478,3,"Gg. Kutisari Selatan No. 570
Subulussalam, SS 13750"
971,Rika Permadi,+62 (0535) 842-2427,1,"Jalan Sentot Alibasa No. 29
Batam, PA 87205"
972,Citra Narpati,(0613) 366 7248,3,"Gang Cikutra Timur No. 68
Banjarbaru, JA 65029"
973,dr. Timbul Hastuti,080 820 5271,6,"Gang Suryakencana No. 851
Surakarta, Sulawesi Barat 46591"
974,Drs. Gambira Sudiati,0805966897,1,"Gg. Monginsidi No. 42
Pontianak, Jawa Barat 86896"
975,"Intan Saefullah, S.I.Kom",080 918 0152,5,"Jl. Jayawijaya No. 709
Pagaralam, PB 07671"
976,Silvia Rahmawati,+62 (697) 797 5218,8,"Jl. Wonoayu No. 4
Lubuklinggau, Lampung 79578"
977,Kenes Pratama,+62-880-738-6978,6,"Jalan Cikapayang No. 0
Kotamobagu, Bali 19155"
978,"Titi Kusumo, M.TI.",+62-393-792-8711,4,"Gg. Antapani Lama No. 5
Kota Administrasi Jakarta Pusat, KR 58808"
979,Wulan Rahmawati,+62 (735) 408 9315,8,"Gang Raya Setiabudhi No. 9
Parepare, BE 67503"
980,Dr. Daliman Halimah,+62 (0752) 416-5939,5,"Gg. Otto Iskandardinata No. 16
Balikpapan, PA 89766"
981,Paris Handayani,(070) 898-5326,3,"Jalan Yos Sudarso No. 203
Tangerang Selatan, Sumatera Selatan 00840"
982,Hj. Anita Aryani,0875478130,8,"Jalan Soekarno Hatta No. 377
Probolinggo, Jawa Tengah 87571"
983,Patricia Kurniawan,+62 (67) 712 4946,9,"Gang Indragiri No. 52
Dumai, JK 36135"
984,Rahmi Suryono,+62-303-680-2420,10,"Jl. Antapani Lama No. 0
Palopo, Kalimantan Selatan 83201"
985,"R. Kambali Padmasari, S.I.Kom",+62 (87) 836-1677,4,"Gg. Cikutra Barat No. 344
Tangerang Selatan, Sumatera Selatan 88027"
986,"Alambana Setiawan, S.Gz",+62 (031) 290-4232,5,"Gang Soekarno Hatta No. 4
Banjar, JB 82798"
987,"Safina Latupono, M.TI.",+62 (763) 986-5966,6,"Jl. Pasirkoja No. 1
Prabumulih, SU 20990"
988,"KH. Chandra Zulkarnain, S.Ked",0843122208,8,"Jl. Tebet Barat Dalam No. 290
Yogyakarta, SN 65189"
989,Baktiadi Santoso,+62 (019) 705-1705,2,"Jl. Asia Afrika No. 6
Bontang, Bali 80737"
990,"KH. Ganda Fujiati, S.Farm",+62-077-038-4206,7,"Jalan Erlangga No. 00
Pasuruan, JI 59874"
991,"Dr. Anom Mandasari, S.Pd",(033) 949-9953,9,"Gg. Jayawijaya No. 605
Langsa, SU 66710"
992,Belinda Suryono,+62 (204) 065-5473,7,"Gg. M.T Haryono No. 91
Denpasar, Sulawesi Tenggara 88518"
993,"Dr. Dian Pratiwi, M.Pd",+62 (15) 172-5711,4,"Gg. Rumah Sakit No. 80
Payakumbuh, SU 46152"
994,"Tgk. Jasmin Nasyiah, S.Pd",(065) 113 4961,6,"Jl. Peta No. 1
Bandar Lampung, LA 94037"
995,Banawi Widodo,+62 (096) 848-5656,9,"Gang Ciwastra No. 7
Palopo, SB 62231"
996,Dt. Kenari Megantara,+62 (003) 992 3310,10,"Jalan Tubagus Ismail No. 4
Bandar Lampung, YO 27940"
997,"Uli Salahudin, M.TI.",+62-521-873-1906,7,"Jalan Ahmad Dahlan No. 36
Tangerang Selatan, Sumatera Selatan 91026"
998,Ganep Pranowo,+62-061-679-1389,2,"Gg. M.T Haryono No. 3
Kota Administrasi Jakarta Selatan, AC 34255"
999,dr. Galih Nasyiah,(0495) 093-3186,1,"Gang Yos Sudarso No. 39
Pekanbaru, BA 06247"
1000,Gawati Marpaung,+62-0734-963-1839,8,"Gg. Siliwangi No. 9
Bitung, Gorontalo 84536"
